ticker,isin,name,weight_percentage,sector,country,currency
,GB00B2QPKJ12,FRESNILLO PLC,0.04374677933564615,Werkstoffe,Großbritannien,GBP
,DE000RENK730,RENK GROUP AG,0.04348379470187653,Industrie,Deutschland,EUR
,FR0013280286,BIOMERIEUX,0.043369838017947526,Gesundheitswesen,Frankreich,EUR
,PLLPP0000011,LPP SA,0.04303378908025265,Nicht-Basiskonsumgüter,Polen,PLN
,CH0360674466,GALENICA AG,0.04288651746532654,Gesundheitswesen,Schweiz,CHF
,DE000ZAL1111,ZALANDO SE,0.042792179057393666,Nicht-Basiskonsumgüter,Deutschland,EUR
,NL0014559478,TECHNIP ENERGIES NV,0.042726200668715485,Energie,Frankreich,EUR
,DK0060854669,RINGKJOEBING LANDBOBANK,0.042666877237113834,Finanzdienstleistungen,Dänemark,DKK
,ES0125220311,ACCIONA SA,0.042507639514615864,Versorger,Spanien,EUR
,CH0319416936,FLUGHAFEN ZUERICH REG,0.04246586428826207,Industrie,Schweiz,CHF
,GB00BYW0PQ60,LAND SECURITIES GROUP PLC,0.04175089332540082,Immobilien,Großbritannien,GBP
,IT0005541336,LOTTOMATICA GROUP SPA,0.04157577265488552,Nicht-Basiskonsumgüter,Italien,EUR
,FR0010259150,IPSEN,0.041243034801745786,Gesundheitswesen,Frankreich,EUR
,CH0023405456,AVOLTA AG,0.0411934108220373,Nicht-Basiskonsumgüter,Schweiz,CHF
,BE0003764785,ACKERMANS & VAN HAAREN,0.041032409621277056,Industrie,Belgien,EUR
,PLDINPL00011,DINO POLSKA SA,0.04067158019589157,Basiskonsumgüter,Polen,PLN
,ES0105025003,MERLIN PROPERTIES SOCIMI,0.040433532489128565,Immobilien,Spanien,EUR
,DE000LEG1110,LEG IMMOBILIEN AG,0.04042344636782099,Immobilien,Deutschland,EUR
,GB0005576813,HOWDEN JOINERY GRP PLC,0.040282454827080816,Industrie,Großbritannien,GBP
,AT0000746409,VERBUND AG,0.040262538887783396,Versorger,Österreich,EUR
,GB00BD3VFW73,CONVATEC GROUP PLC,0.04010098164883327,Gesundheitswesen,Großbritannien,GBP
,SE0017832488,FASTIGHETS AB BALDER-B SHRS,0.040006048557199116,Immobilien,Schweden,SEK
,NL0014332678,JDE PEET S NV,0.039895143654301454,Basiskonsumgüter,Niederlande,EUR
,DE000PAG9113,DR ING HC F PORSCHE AG,0.039715935274462204,Nicht-Basiskonsumgüter,Deutschland,EUR
,FR0012333284,ABIVAX SA,0.039516554080539966,Gesundheitswesen,Frankreich,EUR
,FR0010533075,GETLINK SE,0.03937214416216124,Industrie,Frankreich,EUR
,BE0974349814,WAREHOUSES DE PAUW SCA EUR,0.039047001830698015,Immobilien,Belgien,EUR
,GB00BGDT3G23,RIGHTMOVE PLC,0.03901269476013011,Kommunikationsdienstleistungen,Großbritannien,GBP
,FR0004125920,AMUNDI SA,0.03884229205651191,Finanzdienstleistungen,Frankreich,EUR
,DE0005470306,CTS EVENTIM,0.03875896454768801,Kommunikationsdienstleistungen,Deutschland,EUR
,DE0007500001,THYSSEN KRUPP AG,0.038734369501305335,Werkstoffe,Deutschland,EUR
,BE0003823409,FINANCIERE DE TUBIZE,0.038565475901335564,Gesundheitswesen,Belgien,EUR
,FR0010908533,EDENRED,0.03854597841935009,Finanzdienstleistungen,Frankreich,EUR
,AT0000730007,ANDRITZ AG,0.038452001679114466,Industrie,Österreich,EUR
,CH1169151003,FISCHER (GEORG)-REG,0.03839552408582816,Industrie,Schweiz,CHF
,GB0031743007,BURBERRY GROUP PLC,0.03834103270038737,Nicht-Basiskonsumgüter,Großbritannien,GBP
,DK0060257814,ZEALAND PHARMA A/S,0.03829561165220225,Gesundheitswesen,Dänemark,DKK
,GB0003308607,SPECTRIS PLC,0.038249867081796944,Informationstechnologie,Großbritannien,GBP
,SE0005127818,SAGAX AB-B,0.0380866950176515,Immobilien,Schweden,SEK
,DK0010307958,JYSKE BANK-REG,0.03775444076915533,Finanzdienstleistungen,Dänemark,DKK
,CH0012138605,ADECCO GROUP AG-REG,0.037625993375688026,Industrie,Schweiz,CHF
,DK0061802139,ALK-ABELLO A/S,0.03743131600483431,Gesundheitswesen,Dänemark,DKK
,DE000KGX8881,KION GROUP AG,0.037207037243751635,Industrie,Deutschland,EUR
,FR0010411983,SCOR SE,0.03689297717344153,Finanzdienstleistungen,Frankreich,EUR
,GB00B4WFW713,LONDONMETRIC PROPERTY PLC,0.03675254574259947,Immobilien,Großbritannien,GBP
,BE0974464977,SYENSQO SA,0.03660292239472281,Werkstoffe,Belgien,EUR
,NO0010582521,GJENSIDIGE FORSIKRING ASA,0.036526641584166776,Finanzdienstleistungen,Norwegen,NOK
,JE00B8KF9B49,WPP PLC,0.036508988014539404,Kommunikationsdienstleistungen,Großbritannien,GBP
,GB0001367019,BRITISH LAND CO  ORD 25P,0.03635313581028028,Immobilien,Großbritannien,GBP
,SE0000202624,GETINGE AB-B SHS,0.036289917111143426,Gesundheitswesen,Schweden,SEK
,DE0008232125,DEUTSCHE LUFTHANSA NOMINATIVE,0.03623099863592646,Industrie,Deutschland,EUR
,PLBZ00000044,SANTANDER BANK POLSKA SA,0.03609218653058881,Finanzdienstleistungen,Polen,PLN
,FI4000074984,VALMET OYJ,0.03600185096900845,Industrie,Finnland,EUR
,CH0016440353,EMS-CHEMIE HOLDING AG-REG,0.035415514912493284,Werkstoffe,Schweiz,CHF
,NL0010801007,IMCD NV,0.03525184317117181,Industrie,Niederlande,EUR
,AT0000937503,VOESTALPINE AG,0.03513855596179516,Werkstoffe,Österreich,EUR
,NL0015000LU4,IVECO GROUP NV,0.03487446125178315,Industrie,Italien,EUR
,SE0015988019,NIBE INDUSTRIER AB-B SHS,0.034853659751663546,Industrie,Schweden,SEK
,DK0060542181,ISS A/S,0.03475145916088217,Industrie,Dänemark,DKK
,GB00BZ4BQC70,JOHNSON MATTHEY PLC,0.03453349040461254,Werkstoffe,Großbritannien,GBP
,ES0124244E34,MAPFRE SA,0.03448377398998401,Finanzdienstleistungen,Spanien,EUR
,GB00B06QFB75,IG GROUP HOLDINGS PLC,0.03404063319699392,Finanzdienstleistungen,Großbritannien,GBP
,GB0008782301,TAYLOR WIMPEY,0.03400880422519851,Nicht-Basiskonsumgüter,Großbritannien,GBP
,IT0004776628,BANCA MEDIOLANUM SPA,0.03399291534820254,Finanzdienstleistungen,Italien,EUR
,GB0006825383,PERSIMMON PLC,0.03383697928104068,Nicht-Basiskonsumgüter,Großbritannien,GBP
,IT0001233417,A2A SPA,0.033606305080705695,Versorger,Italien,EUR
